it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	
0	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.49773511501093315	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.12492406977967731	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586	0.37281104523125586
1000	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.1705580267072033	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.15011119491894379	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512	0.020446831788259512
2000	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.14722761591608063	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.32338752753729721	0.46269153313194322	0.46269153313194322	0.11216441035153965	0.11216441035153965	0.11216441035153965	0.11216441035153965	0.11216441035153965	0.11216441035153965	0.11216441035153965	0.11216441035153965	0.11216441035153965	0.11216441035153965	0.11216441035153965	0.11216441035153965	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.10463058360759948	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	0.095842554874649974	-0.31546391721586259	-0.31546391721586259	0.035063205564540983	0.035063205564540983	0.035063205564540983	0.035063205564540983	0.035063205564540983	0.035063205564540983	0.035063205564540983	0.035063205564540983	0.035063205564540983	0.035063205564540983	0.035063205564540983	0.035063205564540983	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.04259703230848115	0.05138506104143066	0.05138506104143066	0.05138506104143066	0.05138506104143066	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723	0.22754497266264723
3000	0.23891701787886224	0.23891701787886224	0.23891701787886224	0.23891701787886224	0.23891701787886224	0.23891701787886224	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.11961526400462051	0.13607954671757899	0.13607954671757899	0.13607954671757899	0.13607954671757899	0.13607954671757899	0.13607954671757899	0.13607954671757899	0.13607954671757899	0.13607954671757899	0.13607954671757899	0.13607954671757899	0.95542610914109538	0.95542610914109538	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.1254626820419954	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	0.079221415031851719	-0.71650909126223317	-0.71650909126223317	0.11345433583686684	0.11345433583686684	0.11345433583686684	0.11345433583686684	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	-0.005847418037374888	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.040393848972768792	0.056858131685727273	0.056858131685727273	0.056858131685727273	0.056858131685727273	0.056858131685727273	0.056858131685727273	0.056858131685727273	0.056858131685727273	0.056858131685727273	0.056858131685727273	0.056858131685727273
4000	0.23010975066673339	0.23010975066673339	0.23010975066673339	0.23010975066673339	0.23010975066673339	0.23010975066673339	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	0.12599296160722398	1.063179289372401	1.063179289372401	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.10317247771220427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	0.066081178837874427	-0.83306953870566769	-0.83306953870566769	0.12693727295452911	0.12693727295452911	0.12693727295452911	0.12693727295452911	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.022820483895019714	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553	0.059911782769349553
5000	0.20923581075476566	0.20923581075476566	0.20923581075476566	0.20923581075476566	0.20923581075476566	0.20923581075476566	0.067219023799744024	0.067219023799744024	0.067219023799744024	0.067219023799744024	0.067219023799744024	0.067219023799744024	0.067219023799744024	0.067219023799744024	0.067219023799744024	0.067219023799744024	0.067219023799744024	0.067219023799744024	0.067219023799744024	0.067219023799744024	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	0.18330444823280898	1.0680820206743469	1.0680820206743469	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.11223701125175001	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	0.10324849939021173	-0.85884620991958127	-0.85884620991958127	0.096998799503015654	0.096998799503015654	0.096998799503015654	0.096998799503015654	-0.045017987452005984	-0.045017987452005984	-0.045017987452005984	-0.045017987452005984	-0.045017987452005984	-0.045017987452005984	-0.045017987452005984	-0.045017987452005984	-0.045017987452005984	-0.045017987452005984	-0.045017987452005984	-0.045017987452005984	-0.045017987452005984	-0.045017987452005984	0.071067436981058968	0.071067436981058968	0.071067436981058968	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244	0.080055948842597244
6000	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.13320917734360405	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	0.16054824964795592	1.1807081433262612	1.1807081433262612	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.11708986272974295	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	0.073202782651107134	-1.047498965982657	-1.047498965982657	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.016119314613861097	0.043458386918212966	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781	0.087345466996848781
7000	0.22874600849778659	0.22874600849778659	0.22874600849778659	0.22874600849778659	0.22874600849778659	0.22874600849778659	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.10373312692270854	0.30000383374005279	0.30000383374005279	0.30000383374005279	0.30000383374005279	0.30000383374005279	0.30000383374005279	0.30000383374005279	0.30000383374005279	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	0.22773133125823911	1.1145990581946861	1.1145990581946861	0.14719698360128369	0.14719698360128369	0.14719698360128369	0.14719698360128369	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.11826070342969532	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	0.071871539545198648	-0.88585304969689949	-0.88585304969689949	0.081549024896502897	0.081549024896502897	0.081549024896502897	0.081549024896502897	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	-0.014527576506986772	0.031861587377509895	0.031861587377509895	0.031861587377509895	0.031861587377509895	0.031861587377509895	0.22813229419485415	0.22813229419485415	0.22813229419485415	0.22813229419485415	0.22813229419485415	0.22813229419485415	0.22813229419485415	0.22813229419485415	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046	0.15585979171304046
